DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D03773', 'hsa1636')	0.9733333333333334	1	1
('D02731', 'hsa5136')	0.9733333333333334	1	1
('D00225', 'hsa1571')	0.9733333333333334	1	1
('D00225', 'hsa1543')	0.9733333333333334	1	1
('D01704', 'hsa5137')	0.9733333333333334	1	1
('D00139', 'hsa1576')	0.9733333333333334	1	1
('D01977', 'hsa3643')	0.9733333333333334	1	1
('D00160', 'hsa2155')	0.9733333333333334	1	1
('D02451', 'hsa1571')	0.9733333333333334	1	1
('D00125', 'hsa7155')	0.9733333333333334	1	1
('D03829', 'hsa129807')	0.9733333333333334	1	1
('D00139', 'hsa9023')	0.9733333333333334	1	1
('D00417', 'hsa5333')	0.9733333333333334	1	1
('D03731', 'hsa4128')	0.9733333333333334	1	1
('D01885', 'hsa7153')	0.9733333333333334	1	1
('D00043', 'hsa54878')	0.9733333333333334	1	1
('D00562', 'hsa1733')	0.9733333333333334	1	1
('D00160', 'hsa2158')	0.9733333333333334	1	1
('D00964', 'hsa1549')	0.9733333333333334	1	1
('D00002', 'hsa3292')	0.9733333333333334	1	1
('D00574', 'hsa1588')	0.9733333333333334	1	1
('D02176', 'hsa1374')	0.9733333333333334	1	1
('D03012', 'hsa6646')	0.9733333333333334	1	1
('D04028', 'hsa8513')	0.9733333333333334	1	1
('D00893', 'hsa3156')	0.9733333333333334	1	1
('D00574', 'hsa284541')	0.9733333333333334	1	1
('D01866', 'hsa5742')	0.9733333333333334	1	1
('D00029', 'hsa56922')	0.9733333333333334	1	1
('D00528', 'hsa5145')	0.9733333333333334	1	1
('D00577', 'hsa2882')	0.9733333333333334	1	1
('D00043', 'hsa5126')	0.9733333333333334	1	1
('D00160', 'hsa5327')	0.97	1	1
('D00501', 'hsa5152')	0.97	1	1
('D03670', 'hsa1588')	0.97	1	1
('D03670', 'hsa1557')	0.97	1	1
('D03012', 'hsa8435')	0.97	1	1
('D00437', 'hsa1544')	0.97	1	1
('D00002', 'hsa3939')	0.97	1	1
('D03823', 'hsa43')	0.97	1	1
('D00542', 'hsa1594')	0.97	1	1
('D01198', 'hsa5138')	0.97	1	1
('D02258', 'hsa3156')	0.97	1	1
('D04025', 'hsa558')	0.97	1	1
('D01704', 'hsa5140')	0.97	1	1
('D01704', 'hsa8622')	0.97	1	1
('D00118', 'hsa5742')	0.97	1	1
('D00160', 'hsa23436')	0.97	1	1
('D03845', 'hsa762')	0.97	1	1
('D01441', 'hsa558')	0.97	1	1
('D00410', 'hsa1579')	0.97	1	1
('D00184', 'hsa142679')	0.97	1	1
('D01071', 'hsa1549')	0.97	1	1
('D03752', 'hsa1636')	0.97	1	1
('D00043', 'hsa2161')	0.97	1	1
('D00216', 'hsa2595')	0.97	1	1
('D00160', 'hsa49')	0.97	1	1
('D00043', 'hsa1991')	0.97	1	0
('D00691', 'hsa5136')	0.97	1	1
('D00043', 'hsa5445')	0.97	1	1
('D01475', 'hsa5743')	0.97	1	1
('D01842', 'hsa231')	0.97	1	1
('D00417', 'hsa5335')	0.97	1	1
('D01888', 'hsa4129')	0.97	1	1
('D00410', 'hsa199974')	0.97	1	1
('D00043', 'hsa3002')	0.97	1	1
('D00186', 'hsa7155')	0.97	1	1
('D00417', 'hsa133121')	0.97	1	1
('D03260', 'hsa5148')	0.97	1	1
('D00139', 'hsa8529')	0.97	1	1
('D00394', 'hsa1553')	0.97	1	1
('D00332', 'hsa84706')	0.97	1	1
('D01977', 'hsa3645')	0.97	1	1
('D00005', 'hsa2639')	0.97	1	1
('D02731', 'hsa5147')	0.97	1	1
('D01198', 'hsa27115')	0.97	1	1
('D06238', 'hsa1719')	0.9666666666666667	1	1
('D01198', 'hsa5149')	0.9666666666666667	1	1
('D00542', 'hsa1544')	0.9666666666666667	1	1
('D00333', 'hsa30')	0.9666666666666667	1	1
('D01264', 'hsa7155')	0.9666666666666667	1	1
('D00417', 'hsa6610')	0.9666666666666667	1	1
('D00574', 'hsa1553')	0.9666666666666667	1	1
('D00691', 'hsa5151')	0.9666666666666667	1	1
('D03260', 'hsa5152')	0.9666666666666667	1	1
('D00394', 'hsa1559')	0.9666666666666667	1	1
('D00964', 'hsa1557')	0.9666666666666667	1	1
('D00231', 'hsa5147')	0.9666666666666667	1	1
('D02655', 'hsa8654')	0.9666666666666667	1	1
('D00574', 'hsa10858')	0.9666666666666667	1	1
('D02328', 'hsa231')	0.9666666666666667	1	1
('D00528', 'hsa1544')	0.9666666666666667	1	1
('D01264', 'hsa7153')	0.9666666666666667	1	1
('D00139', 'hsa4051')	0.9666666666666667	1	1
('D01977', 'hsa238')	0.9666666666666667	1	1
('D00542', 'hsa1579')	0.9666666666666667	1	1
('D00002', 'hsa3028')	0.9666666666666667	1	1
('D00437', 'hsa284541')	0.9666666666666667	1	1
('D02229', 'hsa5150')	0.9666666666666667	1	1
('D03829', 'hsa10825')	0.9666666666666667	1	1
('D01071', 'hsa1584')	0.9666666666666667	1	1
('D00528', 'hsa1586')	0.9666666666666667	1	1
('D02731', 'hsa5149')	0.9666666666666667	1	1
('D03736', 'hsa6300')	0.9666666666666667	1	1
('D00691', 'hsa5140')	0.9666666666666667	1	1
('D00501', 'hsa4907')	0.9666666666666667	1	1
('D00542', 'hsa5740')	0.9633333333333334	1	1
('D00139', 'hsa1594')	0.9633333333333334	1	1
('D00029', 'hsa686')	0.9633333333333334	1	1
('D00131', 'hsa224')	0.9633333333333334	1	1
('D00120', 'hsa5742')	0.9633333333333334	1	1
('D03784', 'hsa1553')	0.9633333333333334	1	1
('D00437', 'hsa1565')	0.9633333333333334	1	1
('D03710', 'hsa5743')	0.9633333333333334	1	1
('D00222', 'hsa30')	0.9633333333333334	1	1
('D00002', 'hsa3033')	0.9633333333333334	1	1
('D03784', 'hsa1559')	0.9633333333333334	1	1
('D02017', 'hsa5147')	0.9633333333333334	1	1
('D00437', 'hsa1582')	0.9633333333333334	1	1
('D00437', 'hsa1593')	0.9633333333333334	1	1
('D01223', 'hsa5407')	0.9633333333333334	1	1
('D00160', 'hsa8192')	0.9633333333333334	1	1
('D00437', 'hsa1553')	0.9633333333333334	1	1
('D00528', 'hsa1565')	0.9633333333333334	1	1
('D00132', 'hsa5742')	0.9633333333333334	1	1
('D01275', 'hsa7153')	0.9633333333333334	1	1
('D00324', 'hsa5321')	0.9633333333333334	1	1
('D00131', 'hsa223')	0.9633333333333334	1	1
('D02017', 'hsa5138')	0.9633333333333334	1	1
('D00225', 'hsa5740')	0.9633333333333334	1	1
('D00620', 'hsa1636')	0.9633333333333334	1	1
('D01276', 'hsa7366')	0.9633333333333334	1	1
('D00225', 'hsa1589')	0.9633333333333334	1	1
('D01918', 'hsa1991')	0.9633333333333334	1	1
('D00542', 'hsa1559')	0.9633333333333334	1	1
('D00501', 'hsa23236')	0.9633333333333334	1	1
('D02168', 'hsa7156')	0.9633333333333334	1	1
('D00103', 'hsa93650')	0.9633333333333334	1	1
('D00501', 'hsa2822')	0.9633333333333334	1	1
('D00528', 'hsa5152')	0.96	1	1
('D00656', 'hsa759')	0.96	1	1
('D03252', 'hsa2065')	0.96	1	1
('D00528', 'hsa23236')	0.96	1	1
('D02769', 'hsa55902')	0.96	1	1
('D02655', 'hsa5138')	0.96	1	1
('D00501', 'hsa5336')	0.96	1	1
('D00107', 'hsa5523')	0.96	1	1
('D03670', 'hsa1572')	0.96	1	1
('D03260', 'hsa5147')	0.96	1	1
('D00227', 'hsa5150')	0.96	1	1
('D00225', 'hsa1585')	0.96	1	1
('D00043', 'hsa5045')	0.96	1	1
('D00964', 'hsa1559')	0.96	1	1
('D03670', 'hsa1543')	0.96	1	1
('D00118', 'hsa242')	0.96	1	1
('D01071', 'hsa1544')	0.96	1	1
('D00139', 'hsa1580')	0.96	1	1
('D01977', 'hsa6259')	0.96	1	1
('D00501', 'hsa5167')	0.9566666666666667	1	1
('D00574', 'hsa1584')	0.9566666666666667	1	1
('D03670', 'hsa1584')	0.9566666666666667	1	1
('D00947', 'hsa4129')	0.9566666666666667	1	0
('D01704', 'hsa5147')	0.9566666666666667	1	1
('D00383', 'hsa1636')	0.9566666666666667	1	1
('D00528', 'hsa5336')	0.9566666666666667	1	1
('D00567', 'hsa5743')	0.9566666666666667	1	1
('D00417', 'hsa5169')	0.9566666666666667	1	1
('D01712', 'hsa5147')	0.9566666666666667	1	1
('D02008', 'hsa5150')	0.9566666666666667	1	1
('D00550', 'hsa1576')	0.9566666666666667	1	1
('D01223', 'hsa3991')	0.9566666666666667	1	1
('D01071', 'hsa8529')	0.9566666666666667	1	1
('D02655', 'hsa27115')	0.9566666666666667	1	1
('D00528', 'hsa4051')	0.9566666666666667	1	1
('D01223', 'hsa3988')	0.9566666666666667	1	0
('D00574', 'hsa1594')	0.9566666666666667	1	1
('D00380', 'hsa1543')	0.9566666666666667	1	1
('D02562', 'hsa4128')	0.9566666666666667	1	1
('D02769', 'hsa5836')	0.9566666666666667	1	1
('D01198', 'hsa5152')	0.9566666666666667	1	1
('D00892', 'hsa3156')	0.9566666666666667	1	1
('D03899', 'hsa7153')	0.9566666666666667	1	1
('D00542', 'hsa1545')	0.9566666666666667	1	1
('D00410', 'hsa5740')	0.9566666666666667	1	1
('D00340', 'hsa759')	0.9533333333333334	1	1
('D00528', 'hsa5148')	0.9533333333333334	1	1
('D00410', 'hsa51302')	0.9533333333333334	1	1
('D00574', 'hsa1579')	0.9533333333333334	1	1
('D01133', 'hsa50940')	0.9533333333333334	1	1
('D00139', 'hsa1555')	0.9533333333333334	1	1
('D01425', 'hsa1549')	0.9533333333333334	1	1
('D00139', 'hsa1544')	0.9533333333333334	1	1
('D00043', 'hsa5340')	0.9533333333333334	1	1
('D02563', 'hsa4128')	0.9533333333333334	1	1
('D00107', 'hsa85313')	0.9533333333333334	1	1
('D00184', 'hsa1845')	0.9533333333333334	1	1
('D02451', 'hsa1565')	0.9533333333333334	1	1
('D00577', 'hsa1733')	0.9533333333333334	1	1
('D00542', 'hsa1576')	0.9533333333333334	1	1
('D00410', 'hsa1576')	0.9533333333333334	1	1
('D00043', 'hsa2158')	0.95	1	1
('D00410', 'hsa1589')	0.95	1	1
('D01441', 'hsa780')	0.95	1	1
('D00900', 'hsa4758')	0.95	1	1
('D01071', 'hsa4051')	0.95	1	1
('D00574', 'hsa1582')	0.95	1	1
('D00417', 'hsa27115')	0.95	1	1
('D01441', 'hsa2051')	0.95	1	1
('D00132', 'hsa247')	0.95	1	1
('D00005', 'hsa35')	0.95	1	1
('D00141', 'hsa247')	0.95	1	1
('D00398', 'hsa30')	0.95	1	1
('D00542', 'hsa1588')	0.95	1	1
('D03670', 'hsa4353')	0.95	1	0
('D03670', 'hsa1559')	0.95	1	1
('D05458', 'hsa4128')	0.95	1	0
('D00505', 'hsa4129')	0.95	1	1
('D00410', 'hsa1571')	0.9466666666666667	1	1
('D00437', 'hsa8529')	0.9466666666666667	1	1
('D00394', 'hsa1589')	0.9466666666666667	1	1
('D00501', 'hsa5168')	0.9466666666666667	1	1
('D00528', 'hsa27115')	0.9466666666666667	1	1
('D00036', 'hsa683')	0.9466666666666667	1	1
('D00139', 'hsa1557')	0.9466666666666667	1	1
('D00217', 'hsa1733')	0.9466666666666667	1	1
('D00501', 'hsa55775')	0.9466666666666667	1	1
('D01432', 'hsa116447')	0.9466666666666667	1	1
('D02451', 'hsa1544')	0.9466666666666667	1	1
('D00528', 'hsa10924')	0.9466666666666667	1	1
('D02564', 'hsa4128')	0.9466666666666667	1	1
('D00963', 'hsa1588')	0.9466666666666667	1	1
('D00103', 'hsa51205')	0.9466666666666667	1	1
('D03803', 'hsa231')	0.9466666666666667	1	1
('D00574', 'hsa1545')	0.9466666666666667	1	1
('D02880', 'hsa1022')	0.9466666666666667	1	1
('D01441', 'hsa25')	0.9466666666666667	1	1
('D03781', 'hsa1553')	0.9466666666666667	1	1
('D00577', 'hsa1735')	0.9466666666666667	1	1
('D01441', 'hsa10188')	0.9433333333333334	1	1
('D00410', 'hsa9420')	0.9433333333333334	1	1
('D02042', 'hsa5138')	0.9433333333333334	1	1
('D00132', 'hsa239')	0.9433333333333334	1	1
('D00542', 'hsa1589')	0.9433333333333334	1	1
('D00029', 'hsa64087')	0.9433333333333334	1	1
('D02008', 'hsa5142')	0.9433333333333334	1	1
('D00650', 'hsa762')	0.9433333333333334	1	1
('D05407', 'hsa30')	0.9433333333333334	1	1
('D01133', 'hsa5147')	0.9433333333333334	1	1
('D03670', 'hsa1579')	0.9433333333333334	1	0
('D01071', 'hsa1589')	0.9433333333333334	1	1
('D00217', 'hsa10935')	0.9433333333333334	1	1
('D03670', 'hsa29785')	0.9433333333333334	1	1
('D00160', 'hsa5045')	0.9433333333333334	1	1
('D00359', 'hsa3156')	0.9433333333333334	1	1
('D00417', 'hsa2822')	0.9433333333333334	1	1
('D00882', 'hsa1559')	0.9433333333333334	1	1
('D00410', 'hsa9023')	0.94	1	1
('D03784', 'hsa1557')	0.94	1	1
('D03806', 'hsa231')	0.94	1	1
('D03670', 'hsa1549')	0.94	1	1
('D00107', 'hsa128853')	0.94	1	1
('D00225', 'hsa1565')	0.94	1	1
('D00029', 'hsa32')	0.94	1	1
('D00448', 'hsa242')	0.94	1	1
('D00542', 'hsa1549')	0.94	1	1
('D00139', 'hsa1588')	0.94	1	1
('D01223', 'hsa5319')	0.94	1	1
('D00141', 'hsa242')	0.94	1	1
('D00813', 'hsa5742')	0.94	1	1
('D00654', 'hsa759')	0.94	1	1
('D01513', 'hsa5743')	0.94	1	1
('D00184', 'hsa1844')	0.94	1	1
('D00410', 'hsa1594')	0.94	1	1
('D00410', 'hsa1559')	0.94	1	1
('D03433', 'hsa8972')	0.9366666666666666	1	1
('D00501', 'hsa5141')	0.9366666666666666	1	1
('D02166', 'hsa7153')	0.9366666666666666	1	1
('D03670', 'hsa10935')	0.9366666666666666	1	1
('D00139', 'hsa1543')	0.9366666666666666	1	0
('D01223', 'hsa5408')	0.9366666666666666	1	1
('D00562', 'hsa4025')	0.9366666666666666	1	1
('D03776', 'hsa1636')	0.9366666666666666	1	1
('D01223', 'hsa8399')	0.9366666666666666	1	1
('D00380', 'hsa1585')	0.9366666666666666	1	1
('D01198', 'hsa5136')	0.9366666666666666	1	1
('D02008', 'hsa8654')	0.9366666666666666	1	1
('D00410', 'hsa1588')	0.9333333333333333	1	1
('D00139', 'hsa5740')	0.9333333333333333	1	1
('D01223', 'hsa8513')	0.9333333333333333	1	1
('D00528', 'hsa5147')	0.9333333333333333	1	1
('D00528', 'hsa1588')	0.9333333333333333	1	1
('D00043', 'hsa1990')	0.9333333333333333	1	0
('D00528', 'hsa1543')	0.9333333333333333	1	1
('D00501', 'hsa5169')	0.9333333333333333	1	1
('D00574', 'hsa51004')	0.9333333333333333	1	1
('D03670', 'hsa1551')	0.9333333333333333	1	1
('D02579', 'hsa4128')	0.9333333333333333	1	1
('D00160', 'hsa5340')	0.9333333333333333	1	1
('D00574', 'hsa1595')	0.9333333333333333	1	1
('D03736', 'hsa225689')	0.9333333333333333	1	1
('D00501', 'hsa339221')	0.9333333333333333	1	1
('D01441', 'hsa4593')	0.9333333333333333	1	1
('D00371', 'hsa5138')	0.93	1	1
('D00542', 'hsa51302')	0.93	1	1
('D03829', 'hsa4759')	0.93	1	1
('D00139', 'hsa1589')	0.93	1	1
('D00097', 'hsa8288')	0.93	1	1
('D00501', 'hsa5148')	0.93	1	1
('D02580', 'hsa4129')	0.93	1	1
('D00528', 'hsa9420')	0.93	1	1
('D00131', 'hsa501')	0.93	1	1
('D02731', 'hsa8654')	0.93	1	1
('D00410', 'hsa10858')	0.93	1	1
('D01198', 'hsa5147')	0.93	1	1
('D00691', 'hsa5147')	0.93	1	1
('D00528', 'hsa5141')	0.9266666666666666	1	1
('D01332', 'hsa246')	0.9266666666666666	1	1
('D00900', 'hsa4759')	0.9266666666666666	1	1
('D00417', 'hsa5149')	0.9266666666666666	1	1
('D01223', 'hsa5050')	0.9266666666666666	1	1
('D01911', 'hsa116447')	0.9266666666666666	1	1
('D00401', 'hsa1733')	0.9266666666666666	1	1
('D00656', 'hsa762')	0.9266666666666666	1	1
('D00217', 'hsa1734')	0.9266666666666666	1	1
('D03772', 'hsa1636')	0.9266666666666666	1	1
('D03670', 'hsa1577')	0.9266666666666666	1	1
('D02563', 'hsa4129')	0.9266666666666666	1	1
('D00410', 'hsa1585')	0.9266666666666666	1	0
('D00417', 'hsa5147')	0.9266666666666666	1	1
('D00487', 'hsa43')	0.9266666666666666	1	1
('D00528', 'hsa5136')	0.9233333333333333	1	1
('D00528', 'hsa1571')	0.9233333333333333	1	1
('D00656', 'hsa760')	0.9233333333333333	1	1
('D04028', 'hsa8398')	0.9233333333333333	1	0
('D00039', 'hsa5096')	0.9233333333333333	1	1
('D01256', 'hsa762')	0.9233333333333333	1	1
('D00107', 'hsa23035')	0.9233333333333333	1	1
('D00217', 'hsa4025')	0.9233333333333333	1	1
('D00574', 'hsa1583')	0.9233333333333333	1	1
('D00371', 'hsa8654')	0.9233333333333333	1	1
('D00542', 'hsa1543')	0.9233333333333333	1	1
('D00437', 'hsa1543')	0.9233333333333333	1	1
('D03670', 'hsa1735')	0.9233333333333333	1	1
('D00107', 'hsa51645')	0.92	1	1
('D00501', 'hsa5332')	0.92	1	1
('D00043', 'hsa49')	0.92	1	1
('D03670', 'hsa1544')	0.92	1	1
('D00417', 'hsa6609')	0.92	1	1
('D03077', 'hsa1636')	0.92	1	1
('D03670', 'hsa1733')	0.92	1	1
('D01441', 'hsa9088')	0.92	1	1
('D00225', 'hsa51004')	0.92	1	1
('D00528', 'hsa1594')	0.92	1	1
('D00037', 'hsa50')	0.92	1	1
('D00410', 'hsa1581')	0.92	1	1
('D00994', 'hsa43')	0.92	1	1
('D04028', 'hsa5407')	0.92	1	1
('D00043', 'hsa5444')	0.92	1	1
('D03670', 'hsa1585')	0.92	1	1
('D00332', 'hsa51166')	0.9166666666666666	1	1
('D03743', 'hsa5972')	0.9166666666666666	1	1
('D03670', 'hsa1573')	0.9166666666666666	1	1
('D00515', 'hsa4881')	0.9166666666666666	1	1
('D00437', 'hsa1595')	0.9166666666666666	1	1
('D01228', 'hsa43')	0.9166666666666666	1	1
('D00463', 'hsa5742')	0.9166666666666666	1	1
('D03433', 'hsa2595')	0.9166666666666666	1	1
('D00387', 'hsa1576')	0.9166666666666666	1	1
('D00510', 'hsa239')	0.9166666666666666	1	1
('D00043', 'hsa5651')	0.9166666666666666	1	1
('D00160', 'hsa2161')	0.9166666666666666	1	1
('D01071', 'hsa51004')	0.9166666666666666	1	1
('D01888', 'hsa4128')	0.9166666666666666	1	1
('D02579', 'hsa4129')	0.9166666666666666	1	1
('D00448', 'hsa240')	0.9166666666666666	1	1
('D01425', 'hsa1559')	0.9133333333333333	1	1
('D01071', 'hsa1585')	0.9133333333333333	1	1
('D00826', 'hsa4129')	0.9133333333333333	1	1
('D00417', 'hsa50940')	0.9133333333333333	1	1
('D00270', 'hsa84171')	0.9133333333333333	1	1
('D00120', 'hsa5743')	0.9133333333333333	1	1
('D00528', 'hsa1559')	0.9133333333333333	1	1
('D03670', 'hsa1553')	0.9133333333333333	1	1
('D00528', 'hsa339221')	0.9133333333333333	1	1
('D00651', 'hsa762')	0.9133333333333333	1	1
('D03670', 'hsa1576')	0.9133333333333333	1	1
('D00425', 'hsa5743')	0.9133333333333333	1	1
('D03670', 'hsa1545')	0.9133333333333333	1	1
('D04023', 'hsa4921')	0.9133333333333333	1	1
('D00002', 'hsa6652')	0.9133333333333333	1	1
('D00437', 'hsa1584')	0.9133333333333333	1	1
('D03760', 'hsa1636')	0.91	1	1
('D00528', 'hsa5149')	0.91	1	1
('D00448', 'hsa239')	0.91	1	1
('D00377', 'hsa5742')	0.91	1	1
('D01223', 'hsa9388')	0.91	1	1
('D00542', 'hsa1571')	0.91	1	0
('D00394', 'hsa1584')	0.91	1	1
('D00501', 'hsa5147')	0.91	1	1
('D00410', 'hsa4051')	0.91	1	1
('D02880', 'hsa1025')	0.9066666666666666	1	1
('D03788', 'hsa1991')	0.9066666666666666	1	1
('D00577', 'hsa4025')	0.9066666666666666	1	1
('D03433', 'hsa2548')	0.9066666666666666	1	1
('D02333', 'hsa7155')	0.9066666666666666	1	1
('D00328', 'hsa5321')	0.9066666666666666	1	1
('D00132', 'hsa240')	0.9066666666666666	1	1
('D00126', 'hsa5742')	0.9066666666666666	1	1
('D00577', 'hsa1734')	0.9066666666666666	1	1
('D00002', 'hsa4191')	0.9066666666666666	1	0
('D00691', 'hsa8654')	0.9066666666666666	1	0
('D00654', 'hsa760')	0.9066666666666666	1	1
('D00118', 'hsa239')	0.9066666666666666	1	1
('D03670', 'hsa10549')	0.9066666666666666	1	1
('D00417', 'hsa5168')	0.9066666666666666	1	1
('D03670', 'hsa1583')	0.9033333333333333	1	1
('D00160', 'hsa63036')	0.9033333333333333	1	1
('D03712', 'hsa5743')	0.9033333333333333	1	1
('D03670', 'hsa1589')	0.9033333333333333	1	1
('D04028', 'hsa9388')	0.9033333333333333	1	1
('D02880', 'hsa1024')	0.9033333333333333	1	1
('D00032', 'hsa3034')	0.9033333333333333	1	1
('D01223', 'hsa5049')	0.9033333333333333	1	1
('D01223', 'hsa5406')	0.9033333333333333	1	1
('D00217', 'hsa1735')	0.9033333333333333	1	1
('D00691', 'hsa5150')	0.9	1	0
('D02655', 'hsa5150')	0.9	1	1
('D00184', 'hsa132160')	0.9	1	1
('D04092', 'hsa4129')	0.9	1	1
('D00002', 'hsa4190')	0.9	1	1
('D00417', 'hsa1267')	0.9	1	1
('D00542', 'hsa1565')	0.9	1	1
('D00437', 'hsa1557')	0.9	1	1
('D01122', 'hsa5742')	0.9	1	1
('D03745', 'hsa5972')	0.9	1	1
('D04028', 'hsa5408')	0.9	1	1
('D00216', 'hsa8972')	0.9	1	1
('D01332', 'hsa247')	0.9	1	1
('D00043', 'hsa2155')	0.8966666666666666	1	1
('D00501', 'hsa8654')	0.8966666666666666	1	1
('D00032', 'hsa3067')	0.8966666666666666	1	1
('D00131', 'hsa219')	0.8966666666666666	1	1
('D00691', 'hsa5141')	0.8966666666666666	1	1
('D00043', 'hsa5547')	0.8966666666666666	1	1
('D00160', 'hsa5547')	0.8966666666666666	1	0
('D00380', 'hsa1584')	0.8966666666666666	1	1
('D00394', 'hsa1595')	0.8966666666666666	1	1
('D00139', 'hsa1584')	0.8966666666666666	1	1
('D00584', 'hsa151531')	0.8966666666666666	1	1
('D03734', 'hsa6646')	0.8966666666666666	1	1
('D01061', 'hsa7150')	0.8966666666666666	1	1
('D01223', 'hsa313')	0.8966666666666666	1	1
('D00037', 'hsa9955')	0.8966666666666666	1	1
('D00691', 'hsa5148')	0.8966666666666666	1	1
('D03798', 'hsa51292')	0.8966666666666666	1	1
('D00902', 'hsa129807')	0.8933333333333333	1	1
('D01425', 'hsa1543')	0.8933333333333333	1	1
('D02756', 'hsa7156')	0.8933333333333333	1	1
('D00417', 'hsa5167')	0.8933333333333333	1	1
('D01425', 'hsa1544')	0.8933333333333333	1	1
('D03823', 'hsa590')	0.8933333333333333	1	0
('D00136', 'hsa1645')	0.8933333333333333	1	1
('D03722', 'hsa2147')	0.8933333333333333	1	1
('D00126', 'hsa5743')	0.8933333333333333	1	1
('D00139', 'hsa1585')	0.8933333333333333	1	1
('D03670', 'hsa9420')	0.8933333333333333	1	0
('D01071', 'hsa1543')	0.8933333333333333	1	1
('D01425', 'hsa1562')	0.8933333333333333	1	1
('D01441', 'hsa29941')	0.8933333333333333	1	1
('D00322', 'hsa1559')	0.8933333333333333	1	1
('D00510', 'hsa246')	0.8933333333333333	1	1
('D00826', 'hsa4128')	0.8933333333333333	1	1
('D04031', 'hsa116447')	0.8933333333333333	1	1
('D00142', 'hsa2356')	0.8933333333333333	1	0
('D00160', 'hsa11202')	0.89	1	1
('D02017', 'hsa8654')	0.89	1	1
('D01911', 'hsa7153')	0.89	1	1
('D00054', 'hsa1020')	0.89	1	0
('D01704', 'hsa5152')	0.89	1	1
('D00574', 'hsa1576')	0.89	1	1
('D00322', 'hsa1557')	0.89	1	1
('D00528', 'hsa8654')	0.89	1	1
('D00225', 'hsa1595')	0.8866666666666667	1	1
('D00401', 'hsa1735')	0.8866666666666667	1	1
('D01223', 'hsa5051')	0.8866666666666667	1	1
('D04031', 'hsa8940')	0.8866666666666667	1	1
('D00691', 'hsa50940')	0.8866666666666667	1	0
('D00562', 'hsa1735')	0.8866666666666667	1	1
('D01061', 'hsa7156')	0.8866666666666667	1	1
('D00141', 'hsa239')	0.8866666666666667	1	1
('D00900', 'hsa129807')	0.8866666666666667	1	1
('D03670', 'hsa1594')	0.8866666666666667	1	1
('D00097', 'hsa247')	0.8866666666666667	1	1
('D04028', 'hsa3990')	0.8866666666666667	1	1
('D01765', 'hsa5742')	0.8866666666666667	1	1
('D00449', 'hsa5742')	0.8866666666666667	1	0
('D01223', 'hsa1056')	0.8833333333333333	1	1
('D00160', 'hsa11330')	0.8833333333333333	1	1
('D03712', 'hsa5742')	0.8833333333333333	1	1
('D01712', 'hsa10846')	0.8833333333333333	1	1
('D00002', 'hsa55811')	0.8833333333333333	1	1
('D03670', 'hsa1734')	0.8833333333333333	1	1
('D01276', 'hsa7364')	0.8833333333333333	1	1
('D01223', 'hsa670')	0.8833333333333333	1	1
('D00528', 'hsa5168')	0.8833333333333333	1	1
('D00544', 'hsa27032')	0.8833333333333333	1	1
('D00136', 'hsa57016')	0.8833333333333333	1	1
('D00410', 'hsa1584')	0.8833333333333333	1	1
('D00562', 'hsa1734')	0.8833333333333333	1	1
('D02560', 'hsa4129')	0.8833333333333333	1	1
('D00043', 'hsa23436')	0.8833333333333333	1	1
('D00103', 'hsa53')	0.8833333333333333	1	1
('D00448', 'hsa1147')	0.8833333333333333	1	1
('D01071', 'hsa1595')	0.8833333333333333	1	1
('D01332', 'hsa239')	0.8833333333333333	1	1
('D03670', 'hsa5740')	0.88	1	1
('D00298', 'hsa476')	0.88	1	1
('D00544', 'hsa513')	0.88	1	1
('D00107', 'hsa23239')	0.88	1	1
('D00097', 'hsa240')	0.88	1	1
('D00410', 'hsa8529')	0.88	1	1
('D01977', 'hsa4593')	0.88	1	1
('D00528', 'hsa1557')	0.8766666666666667	1	1
('D00410', 'hsa51004')	0.8766666666666667	1	1
('D00217', 'hsa5052')	0.8766666666666667	1	1
('D00567', 'hsa5742')	0.8766666666666667	1	1
('D00043', 'hsa5624')	0.8766666666666667	1	0
('D00691', 'hsa5152')	0.8766666666666667	1	0
('D02176', 'hsa54677')	0.8766666666666667	1	1
('D00437', 'hsa4051')	0.8766666666666667	1	1
('D02769', 'hsa2180')	0.8766666666666667	1	1
('D01712', 'hsa8654')	0.8733333333333333	1	1
('D00577', 'hsa5052')	0.8733333333333333	1	1
('D00118', 'hsa240')	0.8733333333333333	1	1
('D00054', 'hsa107')	0.8733333333333333	1	0
('D03741', 'hsa5972')	0.8733333333333333	1	1
('D00577', 'hsa7173')	0.8733333333333333	1	0
('D00889', 'hsa3156')	0.8733333333333333	1	1
('D00528', 'hsa5158')	0.8733333333333333	1	1
('D00577', 'hsa2877')	0.8733333333333333	1	1
('D00542', 'hsa1558')	0.8733333333333333	1	1
('D00118', 'hsa247')	0.87	1	1
('D00813', 'hsa5743')	0.87	1	1
('D02042', 'hsa5147')	0.87	1	1
('D00377', 'hsa5743')	0.87	1	1
('D00543', 'hsa513')	0.87	1	1
('D00691', 'hsa5149')	0.87	1	1
('D01097', 'hsa4129')	0.87	1	1
('D00139', 'hsa51004')	0.87	1	1
('D00227', 'hsa5148')	0.87	1	1
('D00528', 'hsa1585')	0.87	1	1
('D00416', 'hsa1557')	0.8666666666666667	1	1
('D00043', 'hsa7174')	0.8666666666666667	1	1
