	 D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00274	0.00000	0.00000	0.12440	0.00000	0.00000	0.21470	0.16860	0.05850	0.00000	0.08100	1.00000	0.05720	0.04140	0.00000	0.08670	0.00000	0.10710	0.00000	0.00010	0.00000	0.00010	0.00010	0.00000	0.27040	0.00010	0.02790	0.00000	0.10220	0.18680	0.00000	0.00000	0.17710	0.00010	0.00010	0.00000	0.06940	0.00000	0.00000	0.00000	0.05280	0.00000	0.00000	0.00000	0.06630	0.05680	0.00000	0.00660	0.00000	0.02870	0.00000	0.00020	0.00000	0.00000	0.07520	0.00000	0.00080	0.00000	0.05750	0.00240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04430	0.00320	0.00000	0.00000	0.27320	0.00880	0.00000	0.00010	0.11020	0.00000	0.00000	0.00310	0.01210	0.00180	0.00000	0.23480	0.00000	0.00000	0.00000	0.00000	0.01870	0.00000	0.03740	0.01520	0.03030	0.14580	0.00000	0.00000	0.00000	0.00060	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10680	0.00520	0.34500	0.00000	0.00000	0.00000	0.04790	0.00000	0.04830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10310	0.17710	0.12950	0.05750	0.06150	0.06700	0.10710	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17100	0.00000	0.05680	0.00000	0.00000	0.00000	0.03960	0.00000	0.00000	0.00000	0.12950	0.04610	0.07520	0.00000	0.00070	0.00000	0.14850	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18680	0.00000	0.00000	1.00000	0.00000	0.00000	0.10310	0.15760	0.00000	0.00000	0.00000	0.00000	0.00660	0.00000	0.00000	0.01520	0.00000	0.23480	0.11190	0.06630	0.00000	0.00000	0.00000	0.00000	0.06470	0.00000	0.00310	0.00000	0.00000	0.07680	0.00000	0.00000	0.00000	0.00000	0.00000	0.01210	0.00000	0.02540	0.07680	0.03770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00283	0.00000	0.00000	0.13630	0.00000	0.00000	0.01420	0.03960	0.08250	0.00000	0.07750	0.05720	1.00000	0.07830	0.08230	0.01980	0.04570	0.13970	0.09350	0.13220	0.00000	0.00020	0.01170	0.00000	0.01050	0.02870	0.03980	0.00000	0.06490	0.11770	0.00000	0.00000	0.17470	0.01820	0.01820	0.00000	0.04780	0.11010	0.03260	0.11470	0.09550	0.02010	0.00000	0.00000	0.05090	0.07800	0.00000	0.00240	0.00000	0.01560	0.09110	0.01760	0.00000	0.00000	0.00160	0.00000	0.12140	0.00000	0.10690	0.03440	0.08120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11800	0.09950	0.00000	0.00000	0.11780	0.05790	0.00000	0.00830	0.00000	0.00000	0.00000	0.00030	0.03190	0.06250	0.00000	0.04300	0.00000	0.00000	0.00000	0.03570	0.01800	0.06650	0.10270	0.02090	0.01180	0.00690	0.00000	0.00000	0.00000	0.03580	0.00640	0.00000	0.01590	0.02010	0.00000	0.00000	0.00000	0.00000	0.11110	0.08050	0.03540	0.00000	0.00000	0.00000	0.08370	0.00000	0.08440	0.00000	0.03260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.26970	0.17470	0.16580	0.11000	0.03980	0.04220	0.13970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07800	0.00000	0.00000	0.00000	0.16070	0.00000	0.00000	0.00000	0.16580	0.06820	0.00160	0.00000	0.05850	0.00000	0.09720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11770	0.00000	0.00000	0.05720	0.00000	0.00000	0.26970	0.00360	0.00000	0.00000	0.00910	0.00000	0.00240	0.00000	0.00000	0.02090	0.00000	0.04300	0.01930	0.14280	0.00000	0.00000	0.00000	0.00000	0.05140	0.00000	0.00030	0.00000	0.00000	0.16400	0.00000	0.00000	0.00000	0.00000	0.00000	0.03190	0.00000	0.01860	0.16400	0.13280	0.01590	0.00000	0.00000	0.00000	0.00000	0.19380	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00293	0.00000	0.00000	0.08810	0.00000	0.00000	0.01410	0.02820	0.00340	0.00000	0.01700	0.04140	0.07830	1.00000	0.00140	0.00050	0.00000	0.15830	0.00360	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00330	0.01090	0.00000	0.12990	0.15020	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.01360	0.00640	0.02880	0.00010	0.11610	0.31240	0.00000	0.00000	0.00020	0.22620	0.00000	0.24500	0.00000	0.10740	0.01070	0.00000	0.00000	0.00000	0.07430	0.00000	0.00760	0.00000	0.07710	0.20470	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14900	0.22670	0.00000	0.00000	0.18330	0.06150	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.06380	0.00720	0.00000	0.06180	0.00000	0.00000	0.00000	0.06960	0.00990	0.00850	0.08190	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08650	0.31240	0.00000	0.00000	0.00000	0.00000	0.12780	0.01500	0.00000	0.00000	0.00000	0.00000	0.04330	0.00000	0.04360	0.00000	0.00200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00060	0.00020	0.06780	0.02450	0.06590	0.00410	0.15830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.22620	0.00000	0.00000	0.00000	0.09830	0.00000	0.00000	0.00000	0.06780	0.05880	0.07430	0.00000	0.04830	0.00000	0.16960	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15020	0.00000	0.00000	0.04140	0.00000	0.00000	0.00060	0.00490	0.00000	0.00000	0.00000	0.00000	0.24500	0.00000	0.00000	0.00020	0.00000	0.06180	0.17110	0.05340	0.00000	0.00000	0.00000	0.00000	0.02870	0.00000	0.00050	0.00000	0.00000	0.05890	0.00000	0.00000	0.00000	0.00000	0.00000	0.06380	0.00000	0.00000	0.05890	0.17200	0.08650	0.00000	0.00000	0.00000	0.00000	0.01600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00294	0.00000	0.00000	0.00130	0.00000	0.00000	0.00050	0.04590	0.00590	0.00000	0.02110	0.00000	0.08230	0.00140	1.00000	0.00630	0.00000	0.04340	0.04370	0.13710	0.00000	0.00000	0.00000	0.00000	0.00000	0.09090	0.01060	0.00000	0.01200	0.09040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00700	0.02300	0.05970	0.02680	0.05450	0.05970	0.00000	0.00000	0.00000	0.13360	0.00000	0.00000	0.00000	0.00170	0.01110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00140	0.00000	0.00290	0.01580	0.03270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04020	0.00120	0.00000	0.00000	0.00100	0.08070	0.00000	0.00200	0.02980	0.00000	0.00000	0.00270	0.07140	0.12600	0.00000	0.00630	0.00000	0.00000	0.00000	0.05650	0.01100	0.09480	0.01080	0.11260	0.24270	0.03970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.05970	0.00000	0.00000	0.00000	0.00000	0.00010	0.00120	0.03030	0.00000	0.00000	0.00000	0.11210	0.00000	0.11310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00290	0.00000	0.00000	0.00590	0.01560	0.00880	0.04340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13360	0.00000	0.00000	0.00000	0.01100	0.00000	0.00000	0.00000	0.00000	0.08500	0.00000	0.00000	0.08580	0.00000	0.04090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00290	0.04450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11260	0.00000	0.00630	0.00090	0.10320	0.00000	0.00000	0.00000	0.00000	0.00750	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07140	0.00000	0.02080	0.00000	0.06010	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00303	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00600	0.00000	0.01300	0.08670	0.01980	0.00050	0.00630	1.00000	0.00000	0.00890	0.12710	0.08070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00330	0.05930	0.00000	0.00570	0.00420	0.00000	0.00000	0.01530	0.00000	0.00000	0.00000	0.00730	0.00000	0.02550	0.00000	0.01250	0.03620	0.00000	0.00000	0.08380	0.00000	0.00000	0.00000	0.00000	0.00590	0.04950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00620	0.00000	0.00480	0.00800	0.01730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00990	0.00000	0.00000	0.00000	0.00000	0.00190	0.00000	0.00000	0.12070	0.00000	0.00000	0.00060	0.00840	0.00000	0.00000	0.24260	0.00000	0.00000	0.00000	0.10200	0.22830	0.14310	0.12780	0.02200	0.02110	0.01550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03890	0.03620	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.01190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.01000	0.01530	0.01140	0.01910	0.00470	0.00710	0.00890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.01140	0.00400	0.00000	0.00000	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.00000	0.08670	0.00000	0.00000	0.01000	0.07220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02200	0.00000	0.24260	0.01360	0.03880	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.00060	0.00000	0.00000	0.00890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00840	0.00000	0.31010	0.00890	0.00000	0.03890	0.00000	0.00000	0.00000	0.00000	0.02280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00319	0.00000	0.00000	0.00000	0.00000	0.00000	0.05590	0.00000	0.00000	0.00000	0.04290	0.00000	0.04570	0.00000	0.00000	0.00000	1.00000	0.12580	0.00000	0.00000	0.00000	0.00000	0.11550	0.00000	0.00000	0.01320	0.00000	0.00000	0.01510	0.03300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05290	0.00000	0.03660	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03380	0.00000	0.02340	0.02270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02990	0.05630	0.00000	0.00000	0.00000	0.08480	0.00000	0.13830	0.00000	0.00000	0.00000	0.12000	0.06840	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04770	0.00000	0.04810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03710	0.00000	0.00000	0.00000	0.00000	0.03110	0.00000	0.00000	0.08820	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03200	0.08170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06840	0.00000	0.00000	0.00000	0.02540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00326	0.00000	0.00000	0.14370	0.00000	0.00000	0.06630	0.01960	0.03870	0.00000	0.07110	0.10710	0.13970	0.15830	0.04340	0.00890	0.12580	1.00000	0.00100	0.00380	0.00000	0.07880	0.05540	0.00000	0.07680	0.07920	0.00840	0.00000	0.28500	0.04490	0.00010	0.00000	0.11270	0.01940	0.01940	0.00000	0.04600	0.00940	0.07130	0.00940	0.15090	0.13810	0.00000	0.00000	0.01420	0.05640	0.00000	0.06610	0.00000	0.12510	0.01260	0.00810	0.00000	0.05650	0.00010	0.00000	0.16010	0.00000	0.19890	0.20180	0.02420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.13630	0.12200	0.00000	0.00000	0.16240	0.32900	0.00000	0.06690	0.00000	0.00000	0.00020	0.07440	0.12350	0.06080	0.00000	0.05240	0.00000	0.00000	0.00000	0.09720	0.01620	0.06460	0.11240	0.05210	0.10450	0.03170	0.00000	0.00000	0.00000	0.03090	0.00560	0.00000	0.02400	0.13810	0.00000	0.00000	0.00000	0.00000	0.09300	0.05170	0.11550	0.00000	0.00000	0.00000	0.01170	0.00000	0.00180	0.00000	0.01580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.05180	0.11270	0.10750	0.09750	0.08260	0.04710	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.05640	0.00000	0.00000	0.00000	0.19040	0.00000	0.00000	0.00000	0.10750	0.02840	0.00010	0.00000	0.12020	0.00000	0.01730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04490	0.00000	0.00000	0.10710	0.00000	0.00000	0.05180	0.03280	0.00000	0.00000	0.00480	0.00000	0.06610	0.00000	0.00000	0.05210	0.00000	0.05240	0.27920	0.48490	0.00000	0.00000	0.00000	0.00000	0.03480	0.00000	0.07440	0.00000	0.00000	0.10910	0.00000	0.00000	0.00000	0.00000	0.00000	0.12350	0.00000	0.01990	0.10910	0.13020	0.02400	0.00000	0.00000	0.00000	0.00000	0.11890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00329	0.00000	0.00000	0.00330	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.00040	0.00000	0.09350	0.00360	0.04370	0.12710	0.00000	0.00100	1.00000	0.02530	0.00000	0.00000	0.09460	0.00000	0.00000	0.02090	0.16300	0.00000	0.00150	0.02680	0.00000	0.00000	0.00080	0.14830	0.14830	0.00000	0.00080	0.03080	0.17820	0.08630	0.03540	0.11530	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00170	0.24410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.01050	0.01790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00200	0.00250	0.00000	0.00000	0.00310	0.01560	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01660	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01370	0.03530	0.10760	0.00030	0.10570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12440	0.11530	0.00000	0.00000	0.00000	0.00000	0.00070	0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00240	0.00080	0.00000	0.00030	0.03190	0.00080	0.00100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00910	0.00000	0.00000	0.00000	0.00000	0.02530	0.00000	0.00000	0.00140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00240	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10570	0.00000	0.00000	0.00040	0.00780	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01660	0.00000	0.00000	0.00000	0.01670	0.12440	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00331	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00500	0.00010	0.13220	0.00020	0.13710	0.08070	0.00000	0.00380	0.02530	1.00000	0.00000	0.00040	0.00010	0.00000	0.02030	0.01350	0.00000	0.00000	0.00150	0.00530	0.00000	0.00000	0.00010	0.00010	0.00010	0.00000	0.00000	0.00600	0.00620	0.01690	0.07790	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00170	0.00700	0.03400	0.00000	0.00000	0.00000	0.00000	0.06160	0.00000	0.00080	0.00220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00240	0.00000	0.00010	0.00000	0.00000	0.00000	0.00050	0.00460	0.00000	0.00000	0.00020	0.00000	0.00000	0.00010	0.00870	0.01020	0.00570	0.00220	0.01460	0.00000	0.00020	0.00000	0.00000	0.00000	0.07990	0.01430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.01540	0.00010	0.00240	0.00000	0.00560	0.00010	0.00380	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04390	0.00000	0.00010	0.00000	0.00000	0.00000	0.04210	0.00000	0.00000	0.00000	0.00240	0.00500	0.00000	0.00000	0.06410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.00000	0.00010	0.00000	0.00000	0.01540	0.01460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01460	0.00000	0.00020	0.00020	0.06040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.00000	0.00180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00332	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00335	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.06390	0.00000	0.09780	0.00010	0.00020	0.00000	0.00000	0.00000	0.00000	0.07880	0.00000	0.00040	0.00000	1.00000	0.51700	0.00000	0.00010	0.00020	0.00000	0.00000	0.00550	0.00000	0.00000	0.00000	0.00010	0.81070	0.81070	0.00000	0.07580	0.00010	0.00050	0.00070	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00620	0.00000	0.00440	0.00830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00010	0.00000	0.61920	0.00000	0.00000	0.00000	0.00010	0.00730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03180	0.00000	0.00000	0.02770	0.00010	0.00000	0.00040	0.00000	0.00000	0.00000	0.00080	0.00010	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00980	0.00000	0.17120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04770	0.00010	0.00010	0.06270	0.04880	0.07320	0.07880	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.09690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.04770	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.03190	0.11950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00730	0.00000	0.01670	0.00010	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.01970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00336	0.00000	0.00000	0.00020	0.00000	0.00000	0.00010	0.00000	0.04720	0.00000	0.07210	0.00010	0.01170	0.00000	0.00000	0.00000	0.11550	0.05540	0.09460	0.00010	0.00000	0.51700	1.00000	0.00000	0.00020	0.00020	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00010	0.63770	0.63770	0.00000	0.05590	0.00000	0.01910	0.00050	0.04840	0.00010	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.02610	0.00040	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00010	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.63960	0.00000	0.00000	0.00000	0.00010	0.09050	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.01950	0.00010	0.02110	0.01690	0.02090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00140	0.00020	0.00000	0.00020	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.12620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03510	0.00010	0.00010	0.04640	0.03600	0.05390	0.05540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.35200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.03510	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.02090	0.00000	0.00010	0.01940	0.04810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09050	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
