	D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D00274	0.00000	0.01520	0.04320	0.01100	0.00000	0.01470	0.01000	0.00000	0.00000	0.02050	1.00000	0.02590	0.01780	0.01110	0.00010	0.01170	0.00660	0.00720	0.02190	0.00000	0.02390	0.01010	0.00000	0.01300	0.00000	0.00630	0.00000	0.01130	0.01930	0.00640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00330	0.02570	0.00000	0.01290	0.01540	0.00000	0.00000	0.00000	0.01000	0.00000	0.00000	0.00000	0.00350	0.00000	0.00000	0.00000	0.00000	0.02460	0.00000	0.03730	0.00000	0.01550	0.02400	0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00860	0.00070	0.00000	0.00000	0.01730	0.01350	0.00000	0.05150	0.00110	0.00000	0.00000	0.02300	0.03260	0.00000	0.00020	0.00860	0.00000	0.00000	0.00000	0.02170	0.01420	0.01270	0.01280	0.00170	0.01340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00490	0.01430	0.00860	0.00000	0.00000	0.00000	0.02000	0.00000	0.00400	0.00000	0.01250	0.00000	0.00000	0.00000	0.00000	0.00000	0.02460	0.00000	0.00000	0.00260	0.00000	0.00000	0.01300	0.07590	0.00000	0.00000	0.02230	0.00010	0.00450	0.00940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01340	0.00000	0.01040	0.00000	0.00410	0.00000	0.07510	0.00510	0.00000	0.00000	0.00000	0.00270	0.02460	0.00000	0.00990	0.00000	0.01040	0.00000	0.00000	0.00000	0.01690	0.00000	0.00000	0.01650	0.00000	0.00000	0.82270	0.00000	0.01100	0.09170	0.03740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00830	0.02590	0.01030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01310	0.00000	0.00000	0.00360	0.00000	0.00000	0.01400	0.00960	0.00000	0.01900	0.00000	0.00000	0.00360	0.00000	0.00060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00283	0.00000	0.07370	0.16860	0.04130	0.00300	0.11460	0.03530	0.00970	0.00020	0.15380	0.02590	1.00000	0.10210	0.00380	0.01670	0.05020	0.09120	0.03370	0.08280	0.00000	0.06000	0.04560	0.00000	0.09740	0.03750	0.01690	0.00000	0.17210	0.04990	0.04960	0.00060	0.05270	0.00000	0.00060	0.00000	0.04090	0.02120	0.05060	0.00300	0.03860	0.04830	0.00000	0.00000	0.01290	0.04910	0.00000	0.01630	0.00000	0.09460	0.03000	0.00000	0.00000	0.00000	0.05700	0.00000	0.13130	0.00000	0.08020	0.04620	0.02170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01810	0.04620	0.00270	0.00650	0.05410	0.11650	0.00000	0.03270	0.01460	0.00000	0.00000	0.08540	0.06720	0.01890	0.00580	0.03870	0.01570	0.01270	0.00320	0.06550	0.05170	0.01070	0.04080	0.00080	0.05000	0.00660	0.00000	0.01030	0.00000	0.00000	0.00850	0.01210	0.03810	0.04770	0.07860	0.00000	0.00000	0.00000	0.10750	0.00670	0.06420	0.00030	0.00830	0.00000	0.00750	0.00000	0.01300	0.00380	0.01040	0.00000	0.00000	0.00760	0.00000	0.00000	0.08480	0.03090	0.04520	0.01610	0.07110	0.02180	0.03420	0.11950	0.00000	0.00000	0.00000	0.00000	0.01510	0.00000	0.02260	0.00000	0.04650	0.00000	0.02480	0.00000	0.08210	0.00180	0.00110	0.00000	0.01000	0.00870	0.05700	0.00000	0.01960	0.00000	0.03470	0.00000	0.00000	0.00000	0.03380	0.00000	0.00160	0.04860	0.00000	0.00000	0.03480	0.00230	0.04130	0.01200	0.10080	0.00000	0.00000	0.00750	0.00000	0.01810	0.00000	0.00000	0.00310	0.00000	0.03870	0.07340	0.07660	0.00000	0.00000	0.00000	0.00000	0.02420	0.00220	0.05330	0.00000	0.00000	0.12490	0.00000	0.00000	0.01720	0.06020	0.04980	0.05690	0.00000	0.00000	0.12020	0.01120	0.01660	0.00000	0.00000	0.00000	0.00290	0.00000	0.00000	0.02700	0.00000	0.00000	0.00240	0.00000	
D00293	0.00000	0.13430	0.14600	0.10240	0.03040	0.20500	0.07250	0.03200	0.00010	0.13810	0.01780	0.10210	1.00000	0.00000	0.01450	0.03210	0.13960	0.05080	0.07130	0.00000	0.02730	0.05560	0.00000	0.07770	0.02180	0.00800	0.00000	0.12610	0.05020	0.05640	0.01180	0.09080	0.00000	0.00000	0.00000	0.07170	0.04170	0.06340	0.00300	0.07590	0.08020	0.00000	0.00000	0.01170	0.10180	0.00000	0.05280	0.00000	0.06350	0.02100	0.01120	0.00000	0.00000	0.10210	0.00000	0.12120	0.00000	0.08890	0.03020	0.00480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02580	0.10650	0.00130	0.03340	0.01830	0.12330	0.00000	0.02070	0.02300	0.00000	0.00120	0.09560	0.04650	0.04080	0.00570	0.07430	0.00860	0.00080	0.01000	0.05310	0.03610	0.01460	0.01310	0.00550	0.01490	0.00000	0.00000	0.00690	0.00000	0.00000	0.03180	0.00350	0.01910	0.07920	0.07570	0.00000	0.00000	0.00000	0.14920	0.00490	0.05140	0.01350	0.00760	0.00120	0.00920	0.00000	0.03590	0.00010	0.02460	0.00000	0.00000	0.01000	0.00000	0.00000	0.07060	0.09400	0.08690	0.01490	0.16400	0.02070	0.02850	0.18250	0.00000	0.00000	0.00000	0.00000	0.04810	0.00000	0.01030	0.00120	0.09250	0.00000	0.03960	0.00000	0.04360	0.00620	0.00270	0.00000	0.01410	0.02800	0.10210	0.00000	0.01590	0.00000	0.07210	0.00000	0.00000	0.00000	0.01520	0.00120	0.00010	0.04540	0.00000	0.00120	0.02710	0.01240	0.10250	0.09140	0.05420	0.00000	0.00000	0.00130	0.00000	0.00490	0.00000	0.00000	0.00370	0.00000	0.07990	0.10310	0.11600	0.00000	0.00000	0.00000	0.00000	0.03390	0.02830	0.04640	0.00000	0.00000	0.11010	0.00000	0.00000	0.05970	0.06550	0.00000	0.03430	0.00000	0.00120	0.10560	0.02680	0.01110	0.00000	0.00000	0.00000	0.00850	0.00000	0.00000	0.05800	0.00000	0.00000	0.01600	0.00000	
D00294	0.00000	0.00010	0.01190	0.01170	0.00000	0.00840	0.00010	0.00000	0.00000	0.00670	0.01110	0.00380	0.00000	1.00000	0.00000	0.00010	0.00130	0.00000	0.02270	0.00000	0.03230	0.05430	0.00000	0.00010	0.00000	0.00000	0.00000	0.00420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.00010	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.01090	0.00000	0.00280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00080	0.00450	0.00000	0.00000	0.00000	0.00210	0.00000	0.03950	0.00000	0.00000	0.00000	0.01390	0.02670	0.00010	0.00000	0.03940	0.00000	0.00000	0.00000	0.00750	0.00100	0.00000	0.02180	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.01530	0.00020	0.02780	0.00000	0.00000	0.00000	0.00680	0.00000	0.01020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01030	0.00000	0.00000	0.00010	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.02270	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00630	0.00000	0.01170	0.00000	0.02030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03810	0.00660	0.03620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.03670	0.00000	0.00000	0.01010	0.00000	0.00000	0.02090	0.00000	0.00000	0.03630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00303	0.00000	0.02710	0.02340	0.02820	0.00000	0.02340	0.01580	0.00000	0.00000	0.02570	0.00010	0.01670	0.01450	0.00000	1.00000	0.00000	0.00690	0.03350	0.04970	0.00000	0.00540	0.01720	0.00000	0.02650	0.00920	0.00000	0.00000	0.00510	0.01750	0.01780	0.10450	0.07560	0.00000	0.00000	0.00000	0.00000	0.00200	0.03000	0.00040	0.01390	0.00880	0.00000	0.00000	0.05800	0.01490	0.00000	0.00100	0.00000	0.03700	0.00060	0.00000	0.00000	0.00000	0.00990	0.00000	0.02280	0.00000	0.01670	0.00350	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01500	0.01280	0.00000	0.00000	0.00110	0.03340	0.00000	0.02270	0.00150	0.00000	0.00000	0.02400	0.05140	0.02370	0.00230	0.03880	0.00150	0.00010	0.00000	0.08470	0.16750	0.00000	0.01310	0.00000	0.05890	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.02120	0.00000	0.00770	0.00040	0.00000	0.00000	0.00000	0.01800	0.00000	0.00410	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00000	0.00820	0.00000	0.00000	0.01770	0.00000	0.00000	0.01300	0.00050	0.04390	0.00000	0.03110	0.06880	0.03030	0.01050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.00040	0.00000	0.00000	0.00000	0.02270	0.00000	0.00000	0.00000	0.00000	0.00050	0.00990	0.00000	0.00000	0.00000	0.01680	0.00000	0.00000	0.00000	0.00790	0.00000	0.00000	0.01940	0.00000	0.00000	0.06530	0.00000	0.02820	0.00060	0.02400	0.00000	0.00000	0.00000	0.00000	0.01040	0.00000	0.00000	0.00280	0.00000	0.03990	0.00420	0.00530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01540	0.00000	0.00000	0.00020	0.00000	0.00000	0.00240	0.00550	0.00000	0.02490	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00319	0.00000	0.00310	0.02690	0.01930	0.00000	0.03050	0.00460	0.00030	0.00000	0.03260	0.01170	0.05020	0.03210	0.00010	0.00000	1.00000	0.03350	0.00750	0.03230	0.00000	0.01760	0.01420	0.00000	0.04260	0.01250	0.00000	0.00000	0.06760	0.01140	0.01290	0.00000	0.00030	0.00000	0.00000	0.00000	0.04220	0.06880	0.02440	0.01010	0.03470	0.01570	0.00000	0.00000	0.00000	0.00620	0.00000	0.00000	0.00000	0.04070	0.00410	0.00000	0.00000	0.00000	0.00970	0.00000	0.03410	0.00000	0.03100	0.01110	0.02700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00300	0.01810	0.00150	0.00030	0.01570	0.04140	0.00000	0.01500	0.00670	0.00000	0.00000	0.05430	0.01610	0.00100	0.00000	0.00680	0.00670	0.00060	0.00000	0.04350	0.00170	0.00720	0.00240	0.00000	0.01420	0.00000	0.00000	0.00150	0.00000	0.00000	0.00000	0.00020	0.00900	0.01630	0.02860	0.00000	0.00000	0.00000	0.03400	0.00530	0.01940	0.00000	0.00000	0.00000	0.01190	0.00000	0.00010	0.00000	0.00990	0.00000	0.00000	0.00010	0.00000	0.00000	0.01040	0.01260	0.00030	0.00650	0.03160	0.00010	0.02640	0.04310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.00430	0.00000	0.00090	0.00000	0.03280	0.00200	0.00000	0.00000	0.00000	0.00660	0.00970	0.00000	0.02870	0.00000	0.00430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00300	0.01230	0.00000	0.00000	0.00870	0.00000	0.01920	0.01430	0.00900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00590	0.02180	0.03050	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.02490	0.00000	0.00000	0.01350	0.00000	0.00000	0.00430	0.08440	0.00000	0.00350	0.00000	0.00000	0.01330	0.00030	0.00940	0.00000	0.00000	0.00000	0.00100	0.00000	0.00000	0.03520	0.00000	0.00000	0.00030	0.00000	
D00326	0.00000	0.10900	0.19400	0.13910	0.00000	0.20960	0.03890	0.12190	0.00020	0.14590	0.00660	0.09120	0.13960	0.00130	0.00690	0.03350	1.00000	0.01160	0.05130	0.00000	0.03570	0.04230	0.00000	0.06470	0.02650	0.00680	0.00000	0.17600	0.04020	0.04810	0.01300	0.07830	0.00000	0.00000	0.00000	0.04650	0.02920	0.06850	0.00430	0.05720	0.15360	0.00000	0.00000	0.00760	0.07000	0.00000	0.01270	0.00000	0.04740	0.02010	0.00110	0.00000	0.00110	0.05090	0.00000	0.13500	0.00000	0.08310	0.04620	0.02290	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01310	0.06150	0.01150	0.07650	0.08960	0.20280	0.00000	0.01750	0.00870	0.00000	0.00060	0.06110	0.05270	0.02510	0.00600	0.03850	0.00230	0.00610	0.00000	0.04380	0.03600	0.00440	0.01440	0.00020	0.03740	0.00000	0.00000	0.01950	0.00000	0.00000	0.00000	0.00960	0.01890	0.15030	0.09880	0.00000	0.00000	0.00000	0.13710	0.00430	0.05330	0.01980	0.01190	0.00060	0.00140	0.00000	0.00040	0.00010	0.01000	0.00000	0.00000	0.00790	0.00000	0.00000	0.07950	0.04430	0.06150	0.02750	0.09190	0.00900	0.02580	0.84870	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00810	0.00060	0.06430	0.00000	0.04350	0.00000	0.04210	0.00380	0.03800	0.00000	0.05580	0.01560	0.05090	0.00000	0.01600	0.00000	0.03840	0.00000	0.00000	0.00000	0.00990	0.00060	0.00000	0.03410	0.00000	0.00060	0.01920	0.00730	0.13900	0.04580	0.03900	0.00000	0.00000	0.00670	0.00000	0.01030	0.00000	0.00000	0.00090	0.00000	0.03760	0.19590	0.21040	0.00000	0.00000	0.00000	0.00000	0.04210	0.15900	0.04270	0.00000	0.00000	0.18240	0.00000	0.00000	0.02570	0.08700	0.00000	0.04810	0.00000	0.00060	0.17550	0.00950	0.00370	0.00000	0.00000	0.00000	0.00510	0.00000	0.00000	0.00130	0.00000	0.00000	0.03000	0.00000	
D00329	0.00000	0.01350	0.02810	0.02560	0.00000	0.03510	0.01250	0.00000	0.00000	0.03170	0.00720	0.03370	0.05080	0.00000	0.03350	0.00750	0.01160	1.00000	0.04990	0.00000	0.01570	0.01490	0.00000	0.01240	0.01880	0.00270	0.00000	0.02130	0.02190	0.00560	0.00010	0.02810	0.00000	0.00000	0.00000	0.05000	0.00160	0.00730	0.00000	0.00290	0.01870	0.00000	0.00000	0.00000	0.01110	0.00000	0.00000	0.00000	0.00530	0.00000	0.00000	0.00000	0.00000	0.01670	0.00000	0.03160	0.00000	0.02840	0.01640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480	0.01190	0.00000	0.00000	0.00690	0.03280	0.00000	0.00200	0.00000	0.00000	0.00000	0.00870	0.01680	0.00210	0.00000	0.03170	0.00000	0.00000	0.00000	0.00960	0.03380	0.00520	0.01900	0.00000	0.00240	0.00000	0.00000	0.00070	0.00000	0.00000	0.00000	0.00000	0.01600	0.01730	0.03830	0.00000	0.00000	0.00000	0.02800	0.00000	0.00550	0.00000	0.00000	0.00000	0.00030	0.00000	0.04640	0.00010	0.00600	0.00000	0.00000	0.00000	0.00000	0.00000	0.01330	0.05510	0.02090	0.00790	0.02380	0.00010	0.00540	0.01340	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01260	0.00000	0.01200	0.00000	0.00350	0.00000	0.01760	0.00640	0.00000	0.00000	0.00690	0.00640	0.01670	0.00000	0.00320	0.00000	0.01330	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02290	0.00000	0.00000	0.03090	0.00000	0.02560	0.05570	0.00800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02940	0.01320	0.00910	0.00000	0.00000	0.00000	0.00000	0.00640	0.00000	0.00200	0.00000	0.00000	0.01390	0.00000	0.00000	0.00360	0.00420	0.00000	0.01710	0.00000	0.00000	0.01230	0.00000	0.01670	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00331	0.00000	0.03820	0.06780	0.05820	0.00340	0.09720	0.08010	0.02770	0.00000	0.13440	0.02190	0.08280	0.07130	0.02270	0.04970	0.03230	0.05130	0.04990	1.00000	0.00000	0.04150	0.06410	0.00000	0.18210	0.06990	0.02780	0.00000	0.09980	0.05950	0.06150	0.00390	0.02640	0.00820	0.01420	0.00000	0.02320	0.03550	0.12160	0.01050	0.03510	0.05830	0.00000	0.00000	0.01170	0.04160	0.00000	0.02240	0.00000	0.06410	0.03290	0.01990	0.00000	0.00000	0.03920	0.00000	0.09980	0.00000	0.07630	0.04520	0.00320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05050	0.08050	0.00420	0.02050	0.02250	0.06710	0.00000	0.06700	0.03220	0.00000	0.00000	0.16750	0.12340	0.03410	0.01660	0.10430	0.02800	0.01520	0.01030	0.16620	0.06790	0.03230	0.04110	0.00310	0.07160	0.00000	0.00000	0.03690	0.00000	0.00000	0.01850	0.01250	0.01960	0.05380	0.04190	0.00000	0.00000	0.00000	0.07590	0.00710	0.02940	0.00050	0.00910	0.00000	0.01360	0.00000	0.00030	0.00000	0.04250	0.00000	0.00000	0.08510	0.00000	0.00000	0.05890	0.02670	0.02090	0.02550	0.04530	0.02990	0.01200	0.07980	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02140	0.00000	0.03660	0.00000	0.02130	0.00000	0.08310	0.00160	0.00460	0.00000	0.02020	0.02860	0.03920	0.00000	0.02200	0.00000	0.05680	0.00000	0.00000	0.00000	0.01730	0.00000	0.00220	0.05420	0.00000	0.00000	0.03790	0.00510	0.05870	0.02660	0.06210	0.00000	0.01190	0.00230	0.00000	0.01580	0.00000	0.00000	0.00200	0.00000	0.10550	0.04170	0.05490	0.00000	0.00000	0.00000	0.00000	0.02040	0.00140	0.12950	0.00000	0.00000	0.04020	0.00000	0.00000	0.01050	0.03550	0.00000	0.10510	0.00000	0.00000	0.03750	0.03880	0.01790	0.00000	0.00000	0.00000	0.00430	0.00000	0.00000	0.00000	0.00000	0.00000	0.03670	0.00000	
D00332	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D00335	0.00000	0.01170	0.02030	0.01940	0.00000	0.06610	0.00940	0.00070	0.00000	0.05100	0.02390	0.06000	0.02730	0.03230	0.00540	0.01760	0.03570	0.01570	0.04150	0.00000	1.00000	0.06650	0.00000	0.04480	0.01890	0.00520	0.00000	0.05320	0.01960	0.01540	0.00000	0.00730	0.03280	0.01780	0.00000	0.00170	0.04370	0.07500	0.00000	0.05530	0.02170	0.00000	0.00000	0.09670	0.02950	0.00000	0.00500	0.00000	0.03680	0.00110	0.00000	0.00000	0.00470	0.02840	0.00000	0.05520	0.00000	0.04510	0.01230	0.00160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00900	0.01840	0.00170	0.00540	0.00710	0.04050	0.00000	0.06280	0.00560	0.00000	0.00000	0.06370	0.08280	0.00790	0.00490	0.02300	0.00000	0.00000	0.00000	0.02260	0.01730	0.00350	0.03240	0.00880	0.04340	0.00000	0.00000	0.01020	0.00000	0.00000	0.00000	0.01580	0.00420	0.02130	0.01090	0.00000	0.00000	0.00000	0.05160	0.00200	0.01510	0.00000	0.00270	0.00000	0.00150	0.00000	0.00000	0.00000	0.00130	0.00000	0.00000	0.00250	0.00000	0.00000	0.01770	0.00060	0.00450	0.00240	0.05850	0.01560	0.01420	0.05030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02140	0.00000	0.01590	0.00000	0.00510	0.00000	0.02380	0.00000	0.00000	0.00000	0.00200	0.00660	0.02840	0.00000	0.04820	0.00000	0.00980	0.00000	0.00000	0.00000	0.00140	0.00000	0.00360	0.02050	0.00000	0.00000	0.01960	0.00080	0.01940	0.00040	0.00860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01890	0.03720	0.03290	0.00000	0.00000	0.00000	0.00000	0.00680	0.00220	0.01810	0.00000	0.00000	0.00280	0.00000	0.00000	0.00080	0.02150	0.00000	0.08640	0.00000	0.00000	0.00450	0.00100	0.01500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	
D00336	0.00000	0.02820	0.03330	0.02180	0.00000	0.05180	0.03340	0.00150	0.00000	0.03950	0.01010	0.04560	0.05560	0.05430	0.01720	0.01420	0.04230	0.01490	0.06410	0.00000	0.06650	1.00000	0.00000	0.07000	0.05020	0.01140	0.00000	0.04740	0.01880	0.02410	0.00000	0.01240	0.10200	0.05570	0.00000	0.00300	0.01620	0.05500	0.00700	0.03030	0.01490	0.00000	0.00000	0.02040	0.04110	0.00000	0.02540	0.00000	0.03410	0.00770	0.00000	0.00000	0.00000	0.02890	0.00000	0.04410	0.00000	0.03360	0.03270	0.00310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00770	0.01770	0.00180	0.00590	0.00240	0.02740	0.00000	0.28190	0.02130	0.00000	0.00000	0.08100	0.07390	0.05270	0.00100	0.05180	0.02710	0.00070	0.00010	0.03730	0.05220	0.00220	0.06770	0.00000	0.01620	0.01980	0.00000	0.00450	0.00000	0.00000	0.00000	0.02900	0.00510	0.01340	0.02700	0.00000	0.00000	0.00000	0.03010	0.00060	0.01660	0.04690	0.01150	0.00000	0.00570	0.00000	0.00000	0.00000	0.00890	0.00000	0.00000	0.01030	0.00000	0.00000	0.05090	0.03320	0.00770	0.00840	0.02560	0.00580	0.00140	0.05610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02100	0.00000	0.01960	0.00000	0.00740	0.00000	0.03280	0.00030	0.00000	0.00000	0.00000	0.01330	0.02890	0.00000	0.06440	0.00000	0.03450	0.00000	0.00000	0.00000	0.04790	0.00000	0.00000	0.01790	0.00000	0.00000	0.01290	0.00000	0.02180	0.03160	0.01910	0.00000	0.00000	0.00030	0.00000	0.03900	0.00000	0.00000	0.00330	0.00000	0.05830	0.02300	0.02190	0.00000	0.00000	0.00000	0.00000	0.00840	0.00000	0.05330	0.00000	0.00000	0.03760	0.00000	0.00000	0.01230	0.04470	0.00000	0.09890	0.00000	0.00000	0.04290	0.01290	0.00480	0.00000	0.00000	0.00000	0.00120	0.00000	0.00000	0.00000	0.00000	0.00000	0.01520	0.00000	
